,from,to,changes,departure,arrival,duration
0,RHM,BFR,1,07:02,08:07,65
0,HMC,LBG,2,06:23,07:28,65
3,EGR,BFR,1,07:36,08:41,65
0,KND,CST,1,06:46,07:51,65
0,EGR,BFR,1,06:36,07:41,65
1,WVF,CST,1,06:36,07:41,65
1,EYN,BFR,2,06:41,07:46,65
0,EYN,CST,2,06:41,07:46,65
2,STW,LBG,2,07:08,08:13,65
4,KWG,BFR,2,07:44,08:49,65
2,KNG,BFR,1,07:25,08:30,65
3,KNG,BFR,2,07:33,08:38,65
2,CHH,LBG,0,06:38,07:43,65
0,TWI,CST,1,07:23,08:28,65
0,KND,CST,1,06:46,07:51,65
2,KND,CST,1,07:16,08:21,65
0,SUP,BFR,2,07:21,08:26,65
0,HMC,LBG,2,06:23,07:28,65
4,HEV,CST,1,07:35,08:40,65
4,ESH,CST,1,07:31,08:36,65
3,SNF,BFR,1,07:41,08:46,65
3,IFI,LBG,0,07:15,08:20,65
3,MRN,CST,1,07:26,08:31,65
1,HYW,BFR,1,06:34,07:39,65
2,HYW,BFR,1,07:04,08:09,65
3,HYW,BFR,1,07:34,08:39,65
1,EDR,CST,1,07:29,08:34,65
4,WSU,CST,2,07:40,08:45,65
2,WSU,CST,2,07:10,08:15,65
4,HGM,LBG,0,07:22,08:27,65
1,EDN,BFR,1,07:26,08:31,65
4,SMY,CST,2,07:45,08:50,65
2,ISL,LBG,2,07:02,08:07,65
3,BBL,BFR,2,07:23,08:28,65
2,SMY,CST,1,07:32,08:37,65
3,HRH,BFR,1,07:16,08:21,65
3,WEA,CST,1,07:27,08:32,65
1,WEA,CST,1,06:57,08:02,65
2,BEG,LBG,1,06:09,07:14,65
2,SPU,CST,0,07:16,08:21,65
1,HGM,LBG,0,06:52,07:57,65
0,HEV,LBG,1,22:07,23:12,65
1,SNF,BFR,1,07:39,08:44,65
0,IFI,LBG,0,06:45,07:50,65
0,MDS,LBG,1,06:59,08:05,66
4,EPD,CST,2,07:39,08:45,66
1,EPS,BFR,1,07:03,08:09,66
1,SMG,BFR,1,07:15,08:21,66
0,BNH,BFR,1,07:27,08:33,66
1,BNH,BFR,1,07:32,08:38,66
1,GDH,CST,2,07:31,08:37,66
1,BUG,CST,1,07:03,08:09,66
1,AFS,LBG,2,07:11,08:17,66
2,ACC,CST,2,07:22,08:28,66
0,CWN,LBG,1,23:02,00:08,66
4,BTO,CST,2,07:13,08:19,66
4,BFD,BFR,1,07:38,08:44,66
0,CSH,CST,1,07:19,08:25,66
3,CSS,LBG,2,06:38,07:44,66
0,BXB,LBG,1,06:49,07:55,66
3,FEL,CST,2,07:36,08:42,66
3,FEL,BFR,2,07:42,08:48,66
2,EPD,CST,2,07:09,08:15,66
0,CLG,BFR,1,06:03,07:09,66
2,HAY,LBG,1,07:11,08:17,66
3,ENL,CST,2,07:20,08:26,66
4,EPD,CST,2,07:39,08:45,66
0,FNR,CST,1,06:14,07:20,66
2,ENC,CST,1,07:33,08:39,66
2,KWG,CST,3,07:29,08:35,66
1,CHN,LBG,1,07:10,08:16,66
1,UHL,LBG,4,07:18,08:24,66
3,CHN,LBG,1,07:17,08:23,66
4,LGF,CST,1,07:27,08:33,66
1,NUF,BFR,1,06:20,07:26,66
0,BKL,CST,3,07:13,08:19,66
0,HYR,CST,2,07:22,08:28,66
4,HTE,LBG,2,07:27,08:33,66
4,GDN,LBG,1,06:54,08:00,66
2,NUF,BFR,1,06:50,07:56,66
4,CLG,CST,1,07:43,08:49,66
2,CHK,CST,1,07:28,08:34,66
0,GDN,BFR,1,04:55,06:01,66
0,SBP,CST,3,07:07,08:13,66
1,CHK,CST,1,07:13,08:19,66
3,TON,BFR,1,07:42,08:48,66
1,ELD,CST,2,07:00,08:06,66
3,SUR,CST,1,07:41,08:47,66
0,OXT,BFR,1,07:20,08:26,66
0,KNT,LBG,2,07:05,08:11,66
2,OXS,LBG,2,06:28,07:34,66
4,LVN,CST,2,07:44,08:50,66
3,SLV,BFR,1,07:36,08:42,66
3,DRG,BFR,3,07:20,08:26,66
1,LVN,CST,1,06:54,08:00,66
0,WSU,CST,2,06:40,07:46,66
2,WMW,BFR,2,07:27,08:33,66
4,GLD,BFR,1,07:37,08:43,66
2,KNT,CST,2,07:19,08:25,66
2,DKT,LBG,1,23:19,00:25,66
3,WGR,BFR,4,07:37,08:43,66
1,DRG,BFR,3,06:50,07:56,66
3,SMY,CST,2,07:41,08:47,66
2,HOU,BFR,1,07:25,08:31,66
1,ISL,LBG,2,06:47,07:53,66
3,CAT,CST,2,07:30,08:36,66
1,SWM,CST,1,07:05,08:11,66
3,HCB,BFR,1,07:42,08:48,66
4,AHD,CST,1,07:39,08:45,66
1,HCB,BFR,1,07:12,08:18,66
0,HCB,BFR,1,06:42,07:48,66
2,GRV,CST,1,07:15,08:21,66
2,HSY,LBG,0,06:52,07:58,66
0,BVD,BFR,1,07:30,08:36,66
1,CAT,CST,2,07:00,08:06,66
3,WCP,CST,2,07:43,08:49,66
1,GRY,BFR,1,07:17,08:23,66
0,AHD,CST,1,07:09,08:15,66
1,WCP,CST,2,07:30,08:36,66
3,AHD,BFR,1,07:18,08:24,66
3,CAT,CST,2,07:30,08:36,66
1,DPD,LBG,1,06:24,07:30,66
1,CAT,CST,2,07:00,08:06,66
3,CRY,BFR,1,07:40,08:46,66
3,BRS,CST,2,07:33,08:39,66
0,KNG,BFR,1,07:02,08:08,66
2,EPD,CST,2,07:09,08:15,66
1,GDP,CST,1,07:27,08:33,66
3,SDA,BFR,1,07:00,08:06,66
4,HWV,BFR,2,07:42,08:48,66
0,HWV,BFR,1,06:42,07:48,66
3,EWW,LBG,2,07:09,08:15,66
3,HAF,LBG,2,07:11,08:17,66
1,HMC,BFR,2,06:53,07:59,66
2,MOT,CST,1,07:33,08:39,66
0,HAF,LBG,2,06:41,07:47,66
1,ENF,LBG,2,07:08,08:14,66
1,DNG,BFR,2,07:22,08:28,66
2,IFI,BFR,1,07:15,08:21,66
4,ETC,LBG,0,07:13,08:19,66
4,ENF,LBG,2,07:23,08:29,66
0,HAF,BFR,3,07:22,08:28,66
1,HLB,BFR,1,07:36,08:42,66
2,TED,LBG,2,07:11,08:17,66
4,HMC,LBG,2,07:23,08:29,66
1,HMC,BFR,2,06:53,07:59,66
2,CRH,BFR,3,07:15,08:21,66
3,WMB,BFR,2,07:43,08:49,66
3,MDS,LBG,1,07:29,08:35,66
3,WYB,LBG,3,07:11,08:17,66
1,BVD,BFR,1,07:38,08:44,66
3,EWW,LBG,2,07:09,08:15,66
4,BIG,LBG,1,07:28,08:34,66
4,HMC,LBG,2,07:23,08:29,66
2,WFJ,CST,1,07:19,08:25,66
3,GDP,CST,1,07:36,08:42,66
3,ENL,BFR,1,07:39,08:45,66
0,ENL,BFR,1,07:09,08:15,66
4,ENC,CST,1,07:43,08:49,66
0,BIK,BFR,1,07:18,08:24,66
1,SOR,BFR,1,06:38,07:44,66
0,GIP,BFR,1,07:15,08:21,66
0,CRH,BFR,3,07:00,08:06,66
2,WYB,BFR,1,07:10,08:16,66
3,SAT,CST,2,07:31,08:37,66
3,SEH,CST,1,07:15,08:21,66
4,PHR,CST,1,07:36,08:42,66
2,SBU,LBG,1,07:00,08:06,66
1,STW,BFR,3,07:14,08:20,66
4,REI,CST,2,07:41,08:47,66
4,HOU,LBG,2,07:29,08:35,66
0,KWB,CST,2,07:10,08:16,66
0,STW,LBG,2,06:38,07:44,66
4,BEG,CST,1,07:15,08:21,66
2,CWN,BFR,1,07:00,08:06,66
3,PLC,LBG,0,07:09,08:15,66
3,HDN,CST,2,07:19,08:25,66
0,BRS,CST,1,06:34,07:40,66
2,CBR,LBG,0,07:07,08:13,66
1,BRS,CST,2,07:03,08:09,66
0,HER,BFR,1,06:20,07:26,66
1,HRO,BFR,2,07:27,08:33,66
0,CLD,BFR,1,07:28,08:34,66
3,KWB,CST,2,07:40,08:46,66
2,HEV,CST,1,06:03,07:09,66
4,CWN,BFR,1,07:30,08:36,66
1,CSD,LBG,2,05:57,07:03,66
2,SMG,CST,3,07:29,08:35,66
3,BAB,CST,2,07:25,08:31,66
3,OTF,CST,1,07:34,08:41,67
4,FEL,BFR,1,07:42,08:49,67
2,EML,BFR,1,05:58,07:05,67
0,SNL,BFR,1,06:53,08:00,67
2,UHL,LBG,3,07:18,08:25,67
2,HMC,LBG,2,06:53,08:00,67
4,CHH,BFR,1,07:34,08:41,67
4,BFN,LBG,2,07:16,08:23,67
2,NSH,CST,1,07:34,08:41,67
4,NWB,LBG,2,07:26,08:33,67
0,CHH,BFR,1,06:14,07:21,67
2,BRS,CST,1,07:03,08:10,67
4,FEL,CST,1,07:36,08:43,67
3,AHV,LBG,2,06:37,07:44,67
0,LVN,CST,2,06:44,07:51,67
3,HRO,BFR,2,07:36,08:43,67
2,DFD,BFR,1,07:31,08:38,67
1,CWH,LBG,1,06:22,07:29,67
2,DMS,CST,1,06:49,07:56,67
1,CHI,BFR,1,07:14,08:21,67
3,NBT,CST,2,07:35,08:42,67
2,NBT,CST,1,07:27,08:34,67
2,LWS,LBG,1,06:46,07:53,67
4,TAD,CST,1,07:43,08:50,67
3,SNS,LBG,2,07:18,08:25,67
1,TUR,CST,1,06:57,08:04,67
0,CRH,CST,3,07:00,08:07,67
3,NWB,LBG,1,07:23,08:30,67
2,WOK,CST,1,07:29,08:36,67
0,FEL,BFR,1,07:26,08:33,67
4,NUF,LBG,2,06:53,08:00,67
3,SMG,CST,2,07:29,08:36,67
3,BUG,CST,1,07:33,08:40,67
1,LWS,LBG,1,06:16,07:23,67
4,CRH,BFR,2,07:41,08:48,67
0,SNL,BFR,1,06:53,08:00,67
2,HMC,LBG,2,06:53,08:00,67
4,EML,BFR,0,07:02,08:09,67
0,ESH,CST,1,06:23,07:30,67
4,DKG,LBG,2,07:23,08:30,67
4,BXB,LBG,1,07:18,08:25,67
0,SNS,LBG,2,07:04,08:11,67
0,SMG,CST,2,07:15,08:22,67
2,DFD,BFR,1,07:31,08:38,67
3,RIC,CST,1,07:12,08:19,67
1,NWB,LBG,1,07:10,08:17,67
0,SLV,BFR,1,07:16,08:23,67
2,ACC,LBG,3,07:22,08:29,67
4,WRU,LBG,2,07:26,08:33,67
2,HOU,LBG,2,07:14,08:21,67
4,TAD,CST,1,07:43,08:50,67
0,CBR,LBG,0,06:06,07:13,67
2,EPD,BFR,2,07:09,08:16,67
0,EPD,CST,2,06:39,07:46,67
1,HAY,LBG,1,07:04,08:11,67
1,WPL,CST,1,06:21,07:28,67
3,GDN,BFR,2,06:54,08:01,67
2,EPD,BFR,2,07:09,08:16,67
2,CUX,BFR,2,06:59,08:06,67
4,WPL,BFR,1,07:34,08:41,67
0,ENC,CST,1,07:27,08:34,67
3,THD,BFR,2,07:25,08:32,67
4,CHL,LBG,1,06:53,08:00,67
0,EPD,CST,2,06:39,07:46,67
1,BRG,BFR,1,06:37,07:44,67
1,WTN,LBG,2,06:53,08:00,67
4,STL,CST,1,07:38,08:45,67
0,STL,CST,1,07:08,08:15,67
3,HDL,BFR,2,07:29,08:36,67
3,HLB,BFR,1,07:39,08:46,67
3,SBU,CST,3,07:30,08:37,67
2,HDL,LBG,2,07:12,08:19,67
1,ENF,BFR,2,07:16,08:23,67
1,BIG,LBG,1,06:08,07:15,67
3,TAT,BFR,1,07:19,08:26,67
4,TAT,BFR,1,07:39,08:46,67
3,WFJ,CST,1,07:32,08:39,67
4,WMB,BFR,1,07:43,08:50,67
1,ENL,CST,2,06:49,07:56,67
0,LEM,CST,4,07:00,08:07,67
2,PMP,BFR,1,06:54,08:01,67
3,SYL,BFR,2,07:35,08:42,67
3,CHN,BFR,1,07:40,08:47,67
3,LEM,CST,4,07:30,08:37,67
1,SOR,LBG,2,06:38,07:45,67
2,EDR,LBG,1,07:14,08:21,67
0,SAT,CST,2,07:06,08:13,67
3,HAF,BFR,3,07:41,08:48,67
1,MAL,CST,2,06:45,07:52,67
1,WYB,BFR,1,06:52,07:59,67
1,MDS,CST,2,06:59,08:06,67
3,THD,BFR,2,07:25,08:32,67
3,MAL,CST,2,07:15,08:22,67
0,BFD,BFR,1,07:23,08:30,67
4,WTN,CST,1,07:30,08:37,67
1,TAT,BFR,1,07:09,08:16,67
1,STO,CST,2,07:31,08:38,67
2,CRW,BFR,0,07:19,08:26,67
1,BRE,LBG,2,07:17,08:24,67
3,GRY,BFR,1,07:31,08:38,67
3,ACC,LBG,3,07:24,08:31,67
0,AYP,BFR,1,07:37,08:44,67
2,FRT,CST,1,06:49,07:56,67
3,SOG,LBG,0,06:51,07:58,67
2,WAL,CST,1,06:56,08:03,67
4,FRT,BFR,1,07:29,08:36,67
4,OXS,LBG,2,07:28,08:35,67
4,TAT,BFR,1,07:39,08:46,67
0,FRT,BFR,1,06:49,07:56,67
3,TAT,BFR,1,07:19,08:26,67
0,WMW,LBG,2,07:12,08:19,67
1,TAT,BFR,1,07:09,08:16,67
3,SUC,CST,2,07:24,08:31,67
1,SPU,CST,1,07:04,08:11,67
4,LWS,LBG,1,07:16,08:23,67
3,WLC,LBG,1,07:06,08:13,67
1,SLV,BFR,1,07:31,08:38,67
4,SBP,CST,1,07:29,08:36,67
2,SBP,CST,1,07:16,08:23,67
4,LFD,CST,2,07:43,08:50,67
4,WCP,CST,1,07:43,08:50,67
1,WWI,BFR,1,07:24,08:31,67
0,CRW,BFR,0,06:49,07:56,67
1,THD,CST,2,06:55,08:03,68
4,GOM,BFR,1,06:58,08:06,68
2,HMP,LBG,3,07:09,08:17,68
1,BBL,BFR,0,07:21,08:29,68
0,GOM,LBG,1,21:17,22:25,68
3,DMS,CST,1,07:19,08:27,68
1,PON,CST,2,06:10,07:18,68
2,DRG,LBG,2,06:50,07:58,68
0,TED,LBG,2,07:05,08:13,68
4,EGH,LBG,2,07:23,08:31,68
4,GDP,BFR,1,07:40,08:48,68
0,WVF,CST,1,06:23,07:31,68
4,SUC,CST,2,07:37,08:45,68
4,SDA,BFR,1,07:33,08:41,68
3,PMP,BFR,1,07:13,08:21,68
2,EWW,BFR,2,07:24,08:32,68
2,GLD,BFR,1,07:18,08:26,68
3,DRG,LBG,2,07:20,08:28,68
4,GDH,CST,1,07:41,08:49,68
1,EMP,BFR,2,07:15,08:23,68
4,PLC,LBG,0,07:26,08:34,68
1,CBP,BFR,3,06:48,07:56,68
0,CHN,BFR,1,07:17,08:25,68
2,SUC,CST,2,07:07,08:15,68
2,HMW,BFR,2,07:30,08:38,68
0,ACC,LBG,2,07:09,08:17,68
2,GDH,CST,1,07:31,08:39,68
3,CBP,BFR,3,07:18,08:26,68
3,CRH,CST,3,07:26,08:34,68
0,GDP,BFR,1,07:31,08:39,68
3,KWG,CST,2,07:29,08:37,68
0,FLW,BFR,3,07:12,08:20,68
1,LFD,CST,2,06:43,07:51,68
2,EDR,BFR,1,07:34,08:42,68
3,NUF,BFR,3,06:53,08:01,68
3,SWM,CST,2,07:34,08:42,68
0,PLC,LBG,0,06:44,07:52,68
3,CLG,BFR,1,07:31,08:39,68
4,GOD,LBG,2,07:27,08:35,68
0,TAD,CST,1,06:43,07:51,68
1,BFN,LBG,3,06:30,07:38,68
0,BFN,LBG,2,06:11,07:19,68
2,WPL,BFR,2,06:58,08:06,68
3,EFL,LBG,1,06:27,07:35,68
2,YAL,LBG,1,06:06,07:14,68
2,TAD,CST,1,07:13,08:21,68
0,TEO,LBG,2,06:36,07:44,68
0,HOU,LBG,2,06:59,08:07,68
1,ACC,CST,2,07:10,08:18,68
2,CLG,BFR,1,07:01,08:09,68
1,THD,CST,2,06:55,08:03,68
0,ORP,BFR,1,07:42,08:50,68
1,FLW,LBG,2,06:52,08:00,68
4,KWB,CST,1,07:40,08:48,68
1,CLG,BFR,1,06:31,07:39,68
4,FLW,LBG,2,07:23,08:31,68
0,WCP,CST,1,07:24,08:32,68
4,CLW,LBG,1,07:07,08:15,68
0,TAD,CST,1,06:43,07:51,68
4,AHV,LBG,2,07:09,08:17,68
3,SMG,BFR,1,07:29,08:37,68
0,BHK,CST,1,06:36,07:44,68
4,DPD,BFR,1,07:28,08:36,68
1,BHK,CST,1,06:56,08:04,68
0,STO,CST,2,07:26,08:34,68
2,RBR,LBG,0,06:29,07:37,68
4,STO,CST,2,07:41,08:49,68
2,BHK,CST,1,07:11,08:19,68
3,BHK,CST,1,07:26,08:34,68
0,DPD,LBG,1,06:20,07:28,68
4,BHK,CST,1,07:41,08:49,68
2,RMF,BFR,1,07:38,08:46,68
4,BRS,CST,1,07:33,08:41,68
3,SNL,BFR,1,07:27,08:35,68
2,EPS,CST,2,07:23,08:31,68
4,HRO,CST,1,07:36,08:44,68
3,HRO,CST,1,07:27,08:35,68
2,HRO,CST,1,07:18,08:26,68
2,BRG,LBG,1,07:12,08:20,68
0,HRO,CST,1,07:02,08:10,68
1,RIC,CST,1,06:23,07:31,68
1,CWH,CST,2,07:14,08:22,68
4,BUG,CST,2,07:42,08:50,68
0,SOK,LBG,2,07:03,08:11,68
2,BXB,BFR,2,07:30,08:38,68
1,NRB,BFR,1,07:31,08:39,68
3,SNL,BFR,1,07:27,08:35,68
3,WRU,LBG,2,07:18,08:26,68
4,LGF,LBG,2,07:27,08:35,68
4,RIC,BFR,1,07:12,08:20,68
4,NBT,CST,1,07:35,08:43,68
1,NBT,CST,1,07:20,08:28,68
0,NBT,CST,1,07:04,08:12,68
0,WDT,LBG,1,06:24,07:32,68
2,BXB,CST,1,07:13,08:21,68
2,WDT,LBG,1,06:54,08:02,68
3,BKO,BFR,1,07:16,08:24,68
2,BXB,LBG,1,07:09,08:17,68
0,WLC,LBG,1,06:03,07:11,68
0,ERH,BFR,1,07:28,08:36,68
2,AFS,LBG,2,07:15,08:23,68
0,WAL,BFR,1,06:18,07:26,68
2,KNL,CST,3,07:14,08:22,68
4,WAL,BFR,1,07:24,08:32,68
4,WDT,LBG,1,07:24,08:32,68
2,WTN,LBG,3,06:55,08:03,68
0,NSH,CST,3,07:27,08:35,68
3,BFD,CST,2,07:38,08:46,68
1,WRU,CST,1,06:49,07:57,68
0,CDN,BFR,1,06:59,08:07,68
2,CDN,BFR,1,07:29,08:37,68
0,CWN,BFR,1,05:58,07:06,68
4,SBU,CST,1,07:30,08:38,68
4,HAF,BFR,2,07:41,08:49,68
1,HDN,CST,3,07:14,08:22,68
1,DKG,LBG,1,06:37,07:45,68
1,AFS,BFR,2,07:21,08:29,68
3,DKG,LBG,1,07:07,08:15,68
1,NFL,CST,1,07:03,08:11,68
4,AFK,LBG,0,07:27,08:35,68
3,MRN,BFR,1,07:26,08:34,68
2,AFK,LBG,1,07:16,08:24,68
0,DMS,CST,1,06:17,07:25,68
2,EWW,BFR,2,07:24,08:32,68
1,HER,BFR,1,06:49,07:57,68
0,SIH,LBG,1,06:57,08:05,68
3,SIH,LBG,1,07:27,08:35,68
4,HER,CST,1,07:28,08:36,68
1,WTR,LBG,1,05:08,06:16,68
3,BVD,BFR,1,07:41,08:49,68
2,RIC,CST,1,06:40,07:48,68
0,SBU,CST,1,06:41,07:49,68
2,WTN,CST,1,07:20,08:28,68
2,HAY,BFR,1,07:34,08:42,68
3,HAY,CST,1,07:28,08:36,68
2,TAD,CST,1,07:13,08:21,68
2,SBU,BFR,1,07:00,08:08,68
0,HCN,CST,0,06:51,08:00,69
4,WDT,BFR,1,07:39,08:48,69
1,BKO,BFR,1,06:44,07:53,69
0,SUC,CST,2,06:37,07:46,69
2,BKO,BFR,1,06:52,08:01,69
4,HWV,CST,1,07:27,08:36,69
3,COH,LBG,0,06:44,07:53,69
1,AHV,LBG,3,06:07,07:16,69
2,DRG,BFR,2,06:50,07:59,69
0,BKL,LBG,1,07:06,08:15,69
4,BKO,BFR,1,07:23,08:32,69
3,WLC,BFR,1,07:36,08:45,69
4,YAL,CST,1,07:12,08:21,69
0,PMP,BFR,1,06:12,07:21,69
0,HGM,CST,0,06:49,07:58,69
0,OXS,BFR,1,06:00,07:09,69
2,PLC,LBG,0,07:04,08:13,69
1,SYL,BFR,2,07:20,08:29,69
0,WLC,BFR,1,07:06,08:15,69
0,WMB,CST,3,07:04,08:13,69
4,HCN,CST,0,07:33,08:42,69
3,HTE,BFR,2,07:27,08:36,69
4,KNT,CST,2,07:30,08:39,69
3,WPL,BFR,1,06:58,08:07,69
3,SOK,LBG,1,07:21,08:30,69
0,RIC,LBG,1,23:21,00:30,69
2,HTE,LBG,2,07:10,08:19,69
2,GUN,CST,3,07:26,08:35,69
3,LIH,CST,1,06:51,08:00,69
1,SOK,LBG,1,07:08,08:17,69
3,ELD,CST,2,07:31,08:40,69
2,STL,CST,1,07:23,08:32,69
4,COH,LBG,0,07:14,08:23,69
1,SAT,LBG,2,07:13,08:22,69
2,WDT,BFR,1,07:24,08:33,69
0,CHE,BFR,1,06:52,08:01,69
0,TBD,BFR,1,07:07,08:16,69
4,SAY,CST,2,07:41,08:50,69
1,TOL,CST,2,06:43,07:52,69
1,SNS,BFR,2,07:29,08:38,69
2,SAT,CST,2,07:19,08:28,69
1,CBR,BFR,1,06:22,07:31,69
3,CWN,CST,1,07:00,08:09,69
2,WCP,CST,1,07:30,08:39,69
0,HWV,CST,1,06:27,07:36,69
1,HWV,CST,1,06:42,07:51,69
4,SOG,CST,0,07:18,08:27,69
3,TOL,CST,2,07:13,08:22,69
1,EDR,BFR,1,07:29,08:38,69
0,WMW,BFR,2,07:12,08:21,69
3,WSU,CST,2,07:22,08:31,69
1,SIH,CST,2,06:57,08:06,69
1,BXW,LBG,1,05:49,06:58,69
2,BTO,BFR,2,23:27,00:36,69
4,SAY,CST,2,07:41,08:50,69
2,HWV,CST,1,06:57,08:06,69
3,HWV,CST,1,07:12,08:21,69
1,KLY,BFR,1,07:28,08:37,69
1,HOU,CST,2,07:25,08:34,69
3,SPU,CST,1,07:22,08:31,69
4,DRG,BFR,2,07:20,08:29,69
4,OXS,CST,1,07:40,08:49,69
2,CHE,BFR,1,07:22,08:31,69
4,SYL,BFR,1,07:35,08:44,69
2,TEO,CST,1,06:55,08:04,69
4,MAL,CST,1,07:15,08:24,69
0,FRT,CST,1,06:02,07:11,69
3,WLC,CST,2,07:17,08:26,69
2,BUG,CST,1,07:22,08:31,69
0,SNL,CST,1,07:09,08:18,69
3,KNG,CST,2,07:33,08:42,69
2,CSD,LBG,2,06:25,07:34,69
3,CSH,BFR,1,07:39,08:48,69
3,HMC,BFR,2,07:23,08:32,69
2,KWB,CST,1,07:25,08:34,69
1,CSH,BFR,1,07:09,08:18,69
0,CSH,BFR,1,06:39,07:48,69
4,CPK,LBG,2,07:24,08:33,69
2,CLW,LBG,1,06:18,07:27,69
3,CLW,LBG,1,06:35,07:44,69
1,ERH,BFR,1,07:35,08:44,69
1,WRU,BFR,1,06:49,07:58,69
1,FEL,CST,2,07:26,08:35,69
3,NWB,BFR,2,07:40,08:49,69
1,ESH,CST,1,06:52,08:01,69
1,CRH,LBG,4,07:15,08:24,69
0,NWB,LBG,2,07:02,08:11,69
4,FGT,CST,2,07:41,08:50,69
3,CSD,LBG,2,06:54,08:03,69
2,TUR,LBG,1,06:57,08:06,69
0,WNW,BFR,1,07:12,08:21,69
1,FGT,LBG,0,06:41,07:50,69
3,FGT,LBG,0,07:11,08:20,69
1,BXD,LBG,0,05:14,06:23,69
1,KWB,CST,1,07:10,08:19,69
1,SNL,CST,2,07:27,08:36,69
1,HRH,LBG,1,07:04,08:13,69
3,GUN,CST,2,07:28,08:37,69
0,BKO,LBG,2,06:19,07:28,69
4,UHL,BFR,2,07:39,08:48,69
1,HRO,CST,1,07:09,08:18,69
4,AMR,LBG,1,07:21,08:30,69
1,BXB,BFR,1,07:18,08:27,69
0,BKJ,BFR,1,07:15,08:24,69
2,FNR,CST,3,07:22,08:31,69
1,HMW,BFR,1,07:21,08:30,69
1,BLM,BFR,1,06:45,07:54,69
2,TOO,CST,2,07:19,08:28,69
2,RIC,BFR,1,06:23,07:32,69
1,SNS,LBG,2,07:08,08:17,69
0,SNL,CST,1,07:09,08:18,69
0,KCK,BFR,1,07:25,08:34,69
4,CSD,BFR,1,07:36,08:45,69
3,SNL,CST,2,07:40,08:49,69
3,SNL,CST,2,07:40,08:49,69
2,KNG,CST,1,07:25,08:34,69
1,BBL,CST,1,06:51,08:00,69
3,HMC,BFR,2,07:23,08:32,69
3,RIC,BFR,1,06:40,07:49,69
3,BLM,BFR,1,07:15,08:24,69
1,SNL,CST,2,07:27,08:36,69
2,STW,CST,3,07:14,08:24,70
1,LGF,CST,1,06:10,07:20,70
3,UHL,CST,3,07:24,08:34,70
4,BMG,BFR,0,06:59,08:09,70
2,SAT,LBG,3,07:19,08:29,70
1,HYS,BFR,1,07:21,08:31,70
2,BKA,LBG,1,06:18,07:28,70
2,HCN,CST,0,07:11,08:21,70
4,CBR,BFR,1,07:21,08:31,70
2,HOU,CST,1,07:25,08:35,70
3,HAY,LBG,1,07:18,08:28,70
3,DNG,BFR,1,07:40,08:50,70
1,LIH,BFR,2,05:51,07:01,70
2,STW,BFR,2,07:14,08:24,70
1,HAY,CST,1,07:11,08:21,70
1,NWB,BFR,1,07:23,08:33,70
1,SMG,CST,1,07:15,08:25,70
2,BFN,BFR,1,06:49,07:59,70
4,NWB,BFR,1,07:40,08:50,70
1,BKA,LBG,1,05:18,06:28,70
0,HRW,BFR,3,06:46,07:56,70
1,HOU,LBG,3,07:01,08:11,70
1,HMC,CST,2,06:53,08:03,70
1,EWE,CST,1,06:35,07:45,70
3,NFL,CST,2,07:32,08:42,70
4,EFL,LBG,1,07:03,08:13,70
2,MTL,CST,3,07:25,08:35,70
1,EWE,CST,1,06:35,07:45,70
3,BHK,LBG,1,07:11,08:21,70
2,SIH,CST,2,07:05,08:15,70
0,HER,CST,1,06:20,07:30,70
4,SIH,CST,2,07:35,08:45,70
2,SSE,LBG,0,06:24,07:34,70
1,WMB,CST,2,07:07,08:17,70
2,WMB,CST,1,07:13,08:23,70
2,WYB,CST,1,07:10,08:20,70
1,HMC,CST,2,06:53,08:03,70
2,FNC,LBG,2,07:01,08:11,70
2,TED,BFR,2,07:28,08:38,70
2,MAL,CST,1,06:45,07:55,70
1,HDL,BFR,2,07:12,08:22,70
0,FLW,LBG,2,06:22,07:32,70
0,CUX,LBG,2,06:09,07:19,70
3,EYN,CST,1,07:11,08:21,70
0,HUR,BFR,1,07:16,08:26,70
4,HDL,CST,2,07:29,08:39,70
0,PMP,LBG,1,05:20,06:30,70
4,SNL,CST,1,07:40,08:50,70
0,SBU,LBG,1,06:41,07:51,70
2,GDP,BFR,1,07:36,08:46,70
1,SAF,CST,2,06:56,08:06,70
2,HAF,CST,2,07:11,08:21,70
1,HAF,LBG,2,06:52,08:02,70
4,HAF,LBG,2,07:22,08:32,70
1,BHK,LBG,1,06:56,08:06,70
4,LHD,CST,1,07:35,08:45,70
1,KNG,CST,1,07:18,08:28,70
0,GDH,CST,1,07:24,08:34,70
3,KND,CST,2,07:26,08:36,70
1,SAY,CST,1,07:27,08:37,70
3,SAY,CST,2,07:37,08:47,70
1,WAD,CST,0,06:21,07:31,70
1,EGH,LBG,2,06:53,08:03,70
2,ERH,BFR,1,07:39,08:49,70
3,WDT,LBG,1,07:07,08:17,70
1,KND,CST,2,06:56,08:06,70
3,TUR,CST,3,07:27,08:37,70
1,SAY,CST,1,07:27,08:37,70
4,HRH,CST,2,07:40,08:50,70
0,CWH,CST,1,06:44,07:54,70
2,SNS,BFR,1,07:29,08:39,70
0,KMS,LBG,2,06:41,07:51,70
1,CRH,CST,3,07:11,08:21,70
3,WVF,CST,1,07:21,08:31,70
3,BXB,LBG,1,07:13,08:23,70
2,CRH,LBG,3,07:15,08:25,70
3,SGN,BFR,3,07:16,08:26,70
1,SGN,BFR,3,06:46,07:56,70
